Index,Company Name,Symbol,Price,Sector,Industry,NAICS,Beta,PE,EPS
1483,Stelmine Canada Ltd.,STH,0.155,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.117581,N/A,-0.020000
1484,Storagevault Canada Inc,SVI,2.88,Industrials,Consulting & Outsourcing,Other Commercial and Industrial Machinery and Equipment Rental and Leasing(532490),0.737849,N/A,-0.07
1485,Strata-X Energy Ltd.,SXE,0.05,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.567023,N/A,-0.180000
1486,Stratabound Minerals Corp.,SB,0.085,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.303983,N/A,-0.010000
1487,Strategem Capital Corporation,SGE,1.76,Financial Services,Asset Management,Investment Advice(523930),0.659139,N/A,-0.010000
1488,Strategic Metals Ltd.,SMD,0.35,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.89283,N/A,-0.040000
1489,Strategic Resources Inc.,SR,0.61,Basic Materials,Metals & Mining,Support Activities for Nonmetallic Minerals (except Fuels)(213115),-1.185531,N/A,-0.020000
1490,Stria Lithium Inc.,SRA,0.02,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.288887,N/A,-0.010000
1491,Strikepoint Gold Inc.,SKP,0.12,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-0.650814,N/A,-0.110000
1492,Strikewell Energy Corp,SKK,0.125,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.974036,N/A,-0.270000
1493,Strongbow Exploration Inc.,SBW,0.07,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.447578,19.50,0.00
1494,Stroud Resources Ltd.,SDR,0.01,Basic Materials,Metals & Mining,Gold Ore Mining(212221),6.54862,N/A,-0.010000
1495,Stuhini Exploration Ltd.,STU,0.2,Basic Materials,Metals & Mining,Gold Ore Mining(212221),N/A,N/A,N/A
1496,Sugarbud Craft Growers Corp.,SUGR,0.18,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),1.355036,N/A,-0.05
1497,Sugarbud Craft Growers Corp. wt 12sep2023,SUGR.WT,,nan,nan,nan,0.682169,N/A,N/A
1498,Summus Solutions N.V.,SS,0.1,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),2.560861,N/A,-0.110000
1499,Sun Metals Corp.,SUNM,0.5,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),-2.782549,N/A,-0.120000
1500,Sunora Foods Inc.,SNF,0.145,Consumer Defensive,Consumer Packaged Goods,Oilseed Processing(311224),-0.100777,42.60,0.00
1501,Sunset Pacific Petroleum Ltd,SPK,0.025,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),2.536922,N/A,-0.010000
1502,Sunshine Agri-Tech Inc.,SAI,0.04,Consumer Defensive,Consumer Packaged Goods,Other Animal Food Manufacturing(311119),-5.890842,3.70,0.010000
1503,Superior Gold Inc.,SGI,0.71,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.493971,N/A,-0.150000
1504,Surge Copper Corp.,SURG,0.055,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.725493,N/A,0.00
1505,Surge Exploration Inc.,SUR,0.045,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.162489,N/A,-0.030000
1506,Sustainco Inc.,SMS,,nan,nan,nan,-1.641643,N/A,-0.040000
1507,Sylogist Ltd.,SYZ,11.21,Technology,Application Software,Other Computer Related Services(541519),0.203955,20.00,0.560000
1508,Synstream Energy Corp.,SHM,0.03,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),2.116218,N/A,-0.010000
1509,Tailwind Capital Corporation,TW.P,0.2,Financial Services,Asset Management,Miscellaneous Intermediation(523910),N/A,N/A,-0.150000
1510,Tajiri Resources Corp.,TAJ,0.07,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),6.805213,N/A,-0.040000
1511,Tango Mining Limited,TGV,0.01,Basic Materials,Coal,Support Activities for Coal Mining(213113),0.60309,N/A,0.00
1512,Taranis Resources Inc.,TRO,0.065,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.449448,N/A,0.00
1513,Target Capital Inc.,TCI,0.03,Financial Services,Asset Management,Portfolio Management(523920),0.418952,N/A,-0.090000
1514,Targeted Microwave Solutions Inc.,TMS,0.025,Industrials,Industrial Products,Other Industrial Machinery Manufacturing(333249),-1.157527,N/A,-0.010000
1515,Tarku Resources Ltd.,TKU,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.973683,13.10,0.00
1516,Telo Genomics Corp.,TELO,0.03,Healthcare,Medical Diagnostics & Research,Medical Laboratories(621511),11.589505,N/A,-0.030000
1517,Telson Mining Corporation,TSN,0.32,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.022746,N/A,-0.05
1518,Tembo Gold Corp.,TEM,0.02,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.358594,N/A,0.00
1519,Tenth Avenue Petroleum Corp.,TPC,0.04,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),-1.927371,N/A,-0.030000
1520,Teras Resources Inc.,TRA,0.045,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.613248,N/A,0.00
1521,Terra Firma Capital Corporation,TII,0.57,Financial Services,Banks,Other Activities Related to Real Estate(531390),1.100777,33.90,0.020000
1522,Terrace Energy Corp.,TZR,0.02,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),3.168042,N/A,-0.040000
1523,Terrace Energy Corp. Deb,TZR.DB,,nan,nan,nan,-10.940971,N/A,N/A
1524,Terraco Gold Corp.,TEN,0.12,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),1.218241,N/A,-0.010000
1525,Terrax Minerals Inc,TXR,0.425,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.315375,N/A,-0.010000
1526,Tesoro Minerals Corp.,TES,0.05,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.038889,N/A,-0.010000
1527,Tethyan Resources PLC,TETH,0.53,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.079922,N/A,N/A
1528,Tetra Bio-Pharma Inc.,TBP,0.285,Healthcare,Biotechnology,"Research and Development in the Physical, Engineering, and Life Sciences(541710)",1.284963,N/A,-0.060000
1529,Tetra Bio-Pharma Inc. wt ex 05Mar2021,TBP.WT,0.13,Healthcare,Biotechnology,"Research and Development in the Physical, Engineering, and Life Sciences(541710)",35.071457,N/A,N/A
1530,Teuton Resources Corp,TUO,0.18,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.364329,N/A,0.00
1531,The Alkaline Water Company Inc.,WTER,2.8,Consumer Defensive,Beverages - Non-Alcoholic,Bottled Water Manufacturing(312112),2.402956,N/A,N/A
1532,The Flowr Corporation,FLWR,6.13,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),0.685675,N/A,-0.490000
1533,The Mint Corporation,MIT,0.05,Financial Services,Credit Services,All Other Support Services(561990),3.688913,0.30,0.210000
1534,The Westaim Corporation,WED,2.65,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),0.721394,14.00,0.190000
1535,The Westaim Corporation Preferred A,WED.PR.A,10.0,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),N/A,N/A,N/A
1536,The Western Investment Company of Canada Limted,WI,0.4,Financial Services,Asset Management,Portfolio Management(523920),0.836577,11.10,0.040000
1537,The Wonderfilm Media Corporation,WNDR,0.21,Consumer Cyclical,Entertainment,Motion Picture and Video Production(512110),-1.329239,2.40,0.090000
1538,Themac Resources Group Limited,MAC,0.055,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.371535,N/A,-0.130000
1539,Theralase Technologies Inc.,TLT,0.48,Healthcare,Medical Devices,Electromedical and Electrotherapeutic Apparatus Manufacturing(334510),0.933092,N/A,-0.030000
1540,Therma Bright Inc.,THRM,0.03,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),3.988881,N/A,-0.010000
1541,Thermal Energy International Inc.,TMG,0.065,Industrials,Industrial Products,Hazardous Waste Treatment and Disposal(562211),1.138929,N/A,0.00
1542,"theScore, Inc.",SCR,0.37,Technology,Application Software,Software Publishers(511210),1.18666,N/A,-0.020000
1543,Thor Explorations Ltd,THX,0.17,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.956132,N/A,0.00
1544,"Thunder Mountain Gold, Inc.",THM,0.165,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-4.710531,N/A,-0.010000
1545,Thunderbird Entertainment Group Inc.,TBRD,1.4,Consumer Cyclical,Entertainment,Media Representatives(541840),4.89313,N/A,-0.060000
1546,Thunderstruck Resources Ltd.,AWE,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.165556,N/A,-0.010000
1547,Tiger International Resources Inc.,TGR,0.055,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),0.75091,N/A,-0.010000
1548,Till Capital Ltd.,TIL,1.88,Financial Services,Insurance - Specialty,Reinsurance Carriers(524130),0.13344,9.60,0.200000
1549,Timberline Resources Corporation,TBR,0.095,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.978662,N/A,-0.030000
1550,Timeless Capital Corp.,TLC.P,0.1,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),N/A,N/A,-0.030000
1551,Timia Capital Corp.,TCA,0.235,Financial Services,Asset Management,Investment Advice(523930),-0.744183,N/A,-0.010000
1552,Tinka Resources Limited,TK,0.32,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),1.775738,N/A,-0.010000
1553,Tinkerine Studios Ltd.,TTD,0.025,Technology,Computer Hardware,Computer Terminal and Other Computer Peripheral Equipment Manufacturing(334118),2.26279,N/A,-0.010000
1554,Tintina Mines Ltd,TTS,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.554795,N/A,-0.010000
1555,Tisdale Resources Corp.,TRC,0.14,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),2.189871,N/A,0.00
1556,Titan Logix Corp,TLA,0.54,Industrials,Industrial Products,Other Commercial and Service Industry Machinery Manufacturing(333318),1.383988,33.40,0.020000
1557,Titanium Corporation Inc.,TIC,0.68,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.808025,N/A,-0.07
1558,Titanium Transportation Group Inc.,TTR,1.33,Industrials,Transportation & Logistics,"General Freight Trucking, Long-Distance, Truckload(484121)",0.322757,9.50,0.14
1559,TitanStar Properties Inc.,TSP,0.01,Real Estate,Real Estate Services,Lessors of Other Real Estate Property(531190),3.174867,1.60,0.010000
1560,TitanStar Properties Inc. db30sep2020,TSP.DB.A,,nan,nan,nan,1.011405,N/A,N/A
1561,TNR Gold Corp.,TNR,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.254208,5.90,0.00
1562,Toachi Mining Inc.,TIM,0.05,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),3.758527,N/A,-0.080000
1563,TomaGold Corporation,LOT,0.05,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.624201,N/A,-0.010000
1564,Tornado Global Hydrovacs Ltd.,TGH,0.185,Industrials,Truck Manufacturing,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing(333924)",-0.628525,N/A,0.00
1565,Torq Resources Inc.,TORQ,0.46,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.143994,N/A,-0.05
1566,Torrent Capital Ltd.,TORR,0.305,Financial Services,Asset Management,Investment Advice(523930),-0.39637,1.50,0.210000
1567,Total Telcom Inc.,TTZ,0.155,Technology,Communication Equipment,Other Communications Equipment Manufacturing(334290),0.060042,15.50,0.010000
1568,Totally Hip Technologies Inc.,THP,0.14,Technology,Application Software,Software Publishers(511210),-332.00122,N/A,0.00
1569,Tower Resources Ltd.,TWR,0.045,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.059839,N/A,-0.010000
1570,Trackx Holdings Inc.,TKX,0.21,Technology,Application Software,Software Publishers(511210),-0.224703,N/A,-0.05
1571,Trakopolis Iot Corp.,TRAK,0.14,Technology,Application Software,Software Publishers(511210),-0.262233,N/A,-0.14
1572,Transatlantic Mining Corp.,TCO,0.02,Basic Materials,Metals & Mining,Support Activities for Nonmetallic Minerals (except Fuels)(213115),-0.954534,N/A,-0.040000
1573,Transcontinental Gold Corp.,TCG.P,0.1,Financial Services,Asset Management,Investment Advice(523930),N/A,N/A,-0.020000
1574,Transition Metals Corp.,XTM,0.19,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.24513,N/A,-0.060000
1575,Traverse Energy Ltd,TVL,0.035,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.837601,N/A,-0.180000
1576,Trenchant Capital Corp.,TCC,0.45,Financial Services,Asset Management,Other Financial Vehicles(525990),5.753475,N/A,-0.010000
1577,Trenchant Capital Corp. DB32MAR2022,TCC.DB,75.01,Financial Services,Asset Management,Other Financial Vehicles(525990),-0.473983,N/A,N/A
1578,Trenchant Capital Corp. db31jan2023,TCC.DB.A,,nan,nan,nan,-1.128242,N/A,N/A
1579,Tres-Or Resources Ltd.,TRS,0.2,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.128953,N/A,-0.080000
1580,Tri Origin Exploration Ltd.,TOE,0.01,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.832542,N/A,0.00
1581,Trifecta Gold Ltd.,TG,0.04,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.935397,N/A,-0.010000
1582,Trigon Metals Inc.,TM,0.105,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.650872,N/A,-0.110000
1583,TriStar Gold Inc.,TSG,0.17,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.732662,N/A,-0.010000
1584,Triumph Gold Corp.,TIG,0.44,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.296139,N/A,-0.120000
1585,Troubadour Resources Inc.,TR,0.07,Basic Materials,Metals & Mining,,-0.105921,N/A,-0.020000
1586,True North Gems Inc.,TGX,0.1,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),0.814898,N/A,-0.240000
1587,Trueclaim Exploration Inc.,TRM,0.1,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.781945,N/A,-0.040000
1588,Trustbix Inc.,TBIX,0.65,Technology,Application Software,Software Publishers(511210),N/A,N/A,N/A
1589,Tsodilo Resources Limited,TSD,0.12,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),-1.466338,N/A,-0.030000
1590,Tudor Gold Corp,TUD,0.44,Basic Materials,Metals & Mining,Gold Ore Mining(212221),3.96212,N/A,-0.05
1591,Tvi Pacific Inc.,TVI,0.005,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.439258,N/A,-0.010000
1592,Twyford Ventures Inc,TWY,0.22,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),0.800361,N/A,-0.010000
1593,Typhoon Exploration Inc,TYP,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.11312,N/A,-0.010000
1594,Ucore Rare Metals Inc,UCU,0.23,Basic Materials,Metals & Mining,Uranium-Radium-Vanadium Ore Mining(212291),-1.088208,N/A,-0.020000
1595,UGE International Ltd.,UGE,0.085,Technology,Semiconductors,Solar Electric Power Generation(221114),39.771496,N/A,-0.160000
1596,Ultra Lithium Inc.,ULI,0.08,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.400918,N/A,-0.020000
1597,Unigold Inc.,UGD,0.155,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-1.079903,N/A,-0.010000
1598,Unilock Capital Corp.,UUU.P,0.12,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),0.372406,N/A,-0.060000
1599,Uniserve Communications Corporation,USS,0.105,Communication Services,Communication Services,All Other Telecommunications(517919),-0.276605,N/A,-0.320000
1600,United Hunter Oil & Gas Corp.,UHO,0.095,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),3.846863,N/A,-0.040000
1601,Unity Metals Corp.,UTY,0.63,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.688216,N/A,-0.010000
1602,Universal Copper Ltd.,UNV,0.07,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.60049,N/A,-0.090000
1603,Universal mCloud Corp.,MCLD,0.365,Technology,Application Software,Other Computer Related Services(541519),0.099615,N/A,-0.170000
1604,Uravan Minerals Inc.,UVN,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.456139,N/A,-0.090000
1605,Urbanfund Corp.,UFC,0.77,Real Estate,Real Estate Services,Nonresidential Property Managers(531312),-0.106074,10.10,0.080000
1606,Urbangold Minerals Inc.,UGM,0.14,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.240296,N/A,-0.07
1607,Urbanimmersive Inc.,UI,0.07,Technology,Application Software,Electronics Stores(443142),-2.877722,N/A,-0.020000
1608,USHA Resources Ltd.,USHA.P,0.1,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-0.274404,N/A,-0.100000
1609,Val-d?Or Mining Corporation,VZZ,0.075,Basic Materials,Metals & Mining,"Copper, Nickel, Lead and Zinc Ore Mining(212230)",0.800882,N/A,-0.020000
1610,Valdor Technology International Inc.,VTI,0.055,Technology,Communication Equipment,Other Communications Equipment Manufacturing(334290),-1.640752,N/A,-0.05
1611,Valdy Investments Ltd.,VLDY.P,0.15,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),N/A,N/A,N/A
1612,Valore Metals Corp.,VO,0.23,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),3.677443,N/A,-0.040000
1613,Valterra Resource Corporation,VQA,0.02,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.18097,N/A,0.00
1614,Value Capital Trust,VLU.P,0.06,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-1.211163,N/A,-0.010000
1615,Vanadian Energy Corp.,VEC,0.04,Basic Materials,Metals & Mining,Uranium-Radium-Vanadium Ore Mining(212291),-0.43157,N/A,-0.020000
1616,Vanadium One Iron Corp.,VONE,0.11,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-2.13942,N/A,-0.010000
1617,Vanadiumcorp Resources Inc.,VRB,0.07,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.87984,N/A,-0.010000
1618,Vangold mining Corp.,VAN,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.433064,N/A,-0.040000
1619,Vanity Capital Inc,VYC,1.15,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-1.668599,N/A,-0.07
1620,Vanstar Mining Resources Inc,VSR,0.23,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.710424,N/A,-0.010000
1621,Vantex Resources Ltd.,VAX,0.26,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),5.193431,N/A,-0.220000
1622,Vatic Ventures Corp,VCV,0.1,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.372179,N/A,-0.100000
1623,Vaxil Bio Ltd.,VXL,0.045,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),4.039032,N/A,-0.020000
1624,Vela Minerals Ltd.,VLA,0.14,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.603967,N/A,-0.080000
1625,Velocity Minerals Ltd.,VLC,0.39,Basic Materials,Metals & Mining,Gold Ore Mining(212221),3.003771,N/A,-0.060000
1626,Vendetta Mining Corp,VTT,0.095,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.215509,N/A,-0.020000
1627,Venerable Ventures Ltd.,VLV,0.06,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.766665,N/A,-0.060000
1628,VentriPoint Diagnostics Ltd.,VPT,0.17,Healthcare,Medical Diagnostics & Research,Medical Laboratories(621511),1.105368,N/A,-0.060000
1629,Venzee Technologies Inc.,VENZ,0.065,Technology,Application Software,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers(423430),-6.07975,N/A,-0.100000
