Index,Company Name,Symbol,Price,Sector,Industry,NAICS,Beta,PE,EPS
2887,"Silk Road Medical, Inc. - Common Stock",SILK,40.90,Healthcare,Medical Devices & Instruments,Surgical and Medical Instrument Manufacturing(339112),,,
2888,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",SIMO,46.18,Technology,Semiconductors,,,,
2889,Sina Corporation - Ordinary Shares,SINA,34.27,Communication Services,Interactive Media,,,,
2890,"Sino-Global Shipping America, Ltd. - Common Stock",SINO,0.5199,Industrials,Transportation,Freight Transportation Arrangement(488510),,,
2891,"SiNtx Technologies, Inc. - Common Stock",SINT,0.86,Healthcare,Medical Devices & Instruments,Surgical Appliance and Supplies Manufacturing(339113),,,
2892,Sirius XM Holdings Inc. - Common Stock,SIRI,6.325,Communication Services,Media - Diversified,Radio Networks(515111),,,
2893,SiTime Corporation - Common Stock,SITM,38.60,Technology,Semiconductors,Semiconductor and Related Device Manufacturing(334413),,,
2894,SVB Financial Group - Common Stock,SIVB,234.31,Financial Services,Banks,Commercial Banking(522110),,,
2895,"SVB Financial Group - Depositary Shs each representing a 1/40th interest in a share of 5.25% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A",SIVBP,24.652,Financial Services,Banks,Commercial Banking(522110),,,
2896,Scienjoy Holding Corporation - Ordinary Shares,SJ,6.21,Communication Services,Media - Diversified,Television Broadcasting(515120),,,
2897,FlexShares Credit-Scored US Corporate Bond Index Fund,SKOR,54.03,,,,,,
2898,"Sky Solar Holdings, Ltd. - American Depositary Shares",SKYS,3.465,Utilities,Utilities - Independent Power Producers,,,,
2899,"SkyWest, Inc. - Common Stock",SKYW,43.90,Industrials,Transportation,Scheduled Passenger Air Transportation(481111),,,
2900,First Trust Cloud Computing ETF,SKYY,71.27,,,,,,
2901,"Silicon Laboratories, Inc. - Common Stock",SLAB,101.45,Technology,Semiconductors,Semiconductor and Related Device Manufacturing(334413),,,
2902,"Select Bancorp, Inc. - Common Stock",SLCT,8.36,Financial Services,Banks,Commercial Banking(522110),,,
2903,Solid Biosciences Inc. - Common Stock,SLDB,3.24,Healthcare,Drug Manufacturers,Medicinal and Botanical Manufacturing(325411),,,
2904,"Super League Gaming, Inc. - Common Stock",SLGG,3.01,Communication Services,Interactive Media,Software Publishers(511210),,,
2905,Sol-Gel Technologies Ltd. - Common Stock,SLGL,7.80,Healthcare,Biotechnology,,,,
2906,Silgan Holdings Inc. - Common Stock,SLGN,33.70,Consumer Cyclical,Packaging & Containers,Metal Can Manufacturing(332431),,,
2907,SLM Corporation - Common Stock,SLM,8.51,Financial Services,Credit Services,Consumer Lending(522291),,,
2908,"SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B",SLMBP,37.70,Financial Services,Credit Services,Consumer Lending(522291),,,
2909,"Soleno Therapeutics, Inc. - Common Stock",SLNO,2.10,Healthcare,Medical Diagnostics & Research,Electromedical and Electrotherapeutic Apparatus Manufacturing(334510),,,
2910,"Simulations Plus, Inc. - Common Stock",SLP,51.31,Healthcare,Healthcare Providers & Services,Software Publishers(511210),,,
2911,iShares 0-5 Year Investment Grade Corporate Bond ETF,SLQD,51.92,,,,,,
2912,Solar Capital Ltd. - Common Stock,SLRC,17.73,Financial Services,Asset Management,Portfolio Management(523920),,,
2913,"Salarius Pharmaceuticals, Inc. - Common Stock",SLRX,1.59,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),,,
2914,"SELLAS Life Sciences Group, Inc.  - Common Stock",SLS,3.67,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),,,
2915,Credit Suisse Silver Shares Covered Call Exchange Traded Notes,SLVO,6.37,,,,,,
2916,"Southern Missouri Bancorp, Inc. - Common Stock",SMBC,26.88,Financial Services,Banks,Savings Institutions(522120),,,
2917,"SmartFinancial, Inc. - Common Stock",SMBK,16.56,Financial Services,Banks,Commercial Banking(522110),,,
2918,"Super Micro Computer, Inc. - Common Stock",SMCI,29.62,Technology,Hardware,Electronic Computer Manufacturing(334111),,,
2919,AlphaMark Actively Managed Small Cap ETF,SMCP,21.715,,,,,,
2920,Sharps Compliance Corp. - Common Stock,SMED,7.19,Industrials,Waste Management,Hazardous Waste Treatment and Disposal(562211),,,
2921,VanEck Vectors Semiconductor ETF,SMH,152.52,,,,,,
2922,"Schmitt Industries, Inc. - Common Stock",SMIT,3.08,Technology,Hardware,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables(334513)",,,
2923,South Mountain Merger Corp. - Class A Common Stock,SMMC,9.88,Financial Services,Diversified Financial Services,Offices of Other Holding Companies(551112),,,
2924,South Mountain Merger Corp. - Unit,SMMCU,10.29,Financial Services,Diversified Financial Services,Offices of Other Holding Companies(551112),,,
2925,South Mountain Merger Corp. - Warrants,SMMCW,0.73,Financial Services,Diversified Financial Services,Offices of Other Holding Companies(551112),,,
2926,"Summit Financial Group, Inc. - Common Stock",SMMF,18.10,Financial Services,Banks,Commercial Banking(522110),,,
2927,Summit Therapeutics plc - American Depositary Shares,SMMT,3.45,Healthcare,Biotechnology,,,,
2928,The Simply Good Foods Company - Common Stock,SMPL,18.53,Consumer Defensive,Consumer Packaged Goods,All Other Miscellaneous Food Manufacturing(311999),,,
2929,"Stein Mart, Inc. - Common Stock",SMRT,0.67,Consumer Cyclical,Retail - Cyclical,Family Clothing Stores(448140),,,
2930,"Smith Micro Software, Inc. - Common Stock",SMSI,4.73,Technology,Software,Software Publishers(511210),,,
2931,Semtech Corporation - Common Stock,SMTC,53.94,Technology,Semiconductors,Semiconductor and Related Device Manufacturing(334413),,,
2932,SMTC Corporation - Common Stock,SMTX,3.01,Technology,Hardware,Bare Printed Circuit Board Manufacturing(334412),,,
2933,Sleep Number Corporation - Common Stock,SNBR,41.60,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Mattress Manufacturing(337910),,,
2934,"Seneca Biopharma, Inc. - Common Stock",SNCA,0.9174,Healthcare,Biotechnology,Biological Product (except Diagnostic) Manufacturing(325414),,,
2935,"Synchronoss Technologies, Inc. - Common Stock",SNCR,3.83,Technology,Software,Custom Computer Programming Services(541511),,,
2936,"Smart Sand, Inc. - Common Stock",SND,1.63,Energy,Oil & Gas,Support Activities for Oil and Gas Operations(213112),,,
2937,Sundance Energy Inc.  - Common Stock,SNDE,4.02,Energy,Oil & Gas,Support Activities for Oil and Gas Operations(213112),,,
2938,Sundial Growers Inc. - Common Shares,SNDL,1.10,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),,,
2939,"Syndax Pharmaceuticals, Inc. - Common Stock",SNDX,17.02,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),,,
2940,"SenesTech, Inc. - Common Stock",SNES,1.99,Basic Materials,Chemicals,Synthetic Dye and Pigment Manufacturing(325130),,,
2941,Security National Financial Corporation - Class A Common Stock,SNFCA,7.49,Financial Services,Credit Services,Other Activities Related to Credit Intermediation(522390),,,
2942,"Soligenix, Inc. - Common Stock",SNGX,2.19,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),,,
2943,"Soligenix, Inc. - Warrant",SNGXW,nan,nan,nan,nan,,,
2944,Highland/iBoxx Senior Loan ETF,SNLN,16.145,,,,,,
2945,"Sonoma Pharmaceuticals, Inc. - Common Stock",SNOA,8.10,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),,,
2946,"Synopsys, Inc. - Common Stock",SNPS,189.62,Technology,Software,Software Publishers(511210),,,
2947,Global X Internet of Things ETF,SNSR,24.69,,,,,,
2948,"Sunesis Pharmaceuticals, Inc. - Common Stock",SNSS,0.4798,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),,,
2949,Merlyn.AI Tactical Growth & Income ETF,SNUG,25.81,,,,,,
2950,Sanofi - American Depositary Shares,SNY,50.85,Healthcare,Drug Manufacturers,,,,
2951,Global X Social Media ETF,SOCL,40.30,,,,,,
2952,Sotherly Hotels Inc. - Common Stock,SOHO,4.06,Real Estate,REITs,Lessors of Nonresidential Buildings (except Miniwarehouses)(531120),,,
2953,Sotherly Hotels Inc. - 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,SOHOB,13.56,Real Estate,REITs,Lessors of Nonresidential Buildings (except Miniwarehouses)(531120),,,
2954,Sotherly Hotels Inc. - 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock,SOHON,14.04,Real Estate,REITs,Lessors of Nonresidential Buildings (except Miniwarehouses)(531120),,,
2955,Sotherly Hotels Inc. - 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,SOHOO,13.75,Real Estate,REITs,Lessors of Nonresidential Buildings (except Miniwarehouses)(531120),,,
2956,Sohu.com Limited  - American Depositary Shares,SOHU,7.85,Communication Services,Interactive Media,Internet Publishing and Broadcasting and Web Search Portals(519130),,,
2957,Electrameccanica Vehicles Corp. Ltd. - Common Stock,SOLO,2.54,Consumer Cyclical,Vehicles & Parts,Automobile Manufacturing(336111),,,
2958,Electrameccanica Vehicles Corp. Ltd. - Warrants,SOLOW,nan,nan,nan,nan,,,
2959,"Soliton, Inc. - Common Stock",SOLY,12.88,Healthcare,Medical Devices & Instruments,Surgical and Medical Instrument Manufacturing(339112),,,
2960,"Southern National Bancorp of Virginia, Inc. - Common Stock",SONA,11.48,Financial Services,Banks,Commercial Banking(522110),,,
2961,"Sonim Technologies, Inc. - Common Stock",SONM,0.994,Technology,Hardware,Other Communications Equipment Manufacturing(334290),,,
2962,"Sonnet BioTherapeutics Holdings, Inc. - Common Stock",SONN,4.28,Healthcare,Biotechnology,Research and Development in Biotechnology (except Nanobiotechnology)(541714),,,
2963,"Sonos, Inc. - Common Stock",SONO,12.91,Technology,Hardware,"Electrical and Electronic Appliance, Television, and Radio Set Merchant Wholesalers(423620)",,,
2964,iShares PHLX SOX Semiconductor Sector Index Fund,SOXX,271.86,,,,,,
2965,SP Plus Corporation - Common Stock,SP,25.25,Industrials,Business Services,Parking Lots and Garages(812930),,,
2966,"SuperCom, Ltd. - Ordinary Shares",SPCB,2.67,Industrials,Business Services,,,,
2967,"South Plains Financial, Inc. - Common Stock",SPFI,15.00,Financial Services,Banks,Commercial Banking(522110),,,
2968,"SPI Energy Co., Ltd. - Ordinary Shares",SPI,0.9995,Technology,Semiconductors,,,,
2969,"Spark Energy, Inc. - Class A Common Stock",SPKE,8.11,Utilities,Utilities - Regulated,Electric Power Distribution(221122),,,
2970,"Spark Energy, Inc. - 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock",SPKEP,22.99,Utilities,Utilities - Regulated,Electric Power Distribution(221122),,,
2971,Splunk Inc. - Common Stock,SPLK,183.93,Technology,Software,Software Publishers(511210),,,
2972,SeaSpine Holdings Corporation - Common Stock,SPNE,12.33,Healthcare,Medical Devices & Instruments,Surgical Appliance and Supplies Manufacturing(339113),,,
2973,Sapiens International Corporation N.V. - Common Shares,SPNS,28.65,Technology,Software,,,,
2974,"Spok Holdings, Inc. - Common Stock",SPOK,10.99,Communication Services,Telecommunication Services,Wireless Telecommunications Carriers (except Satellite)(517312),,,
2975,"Spectrum Pharmaceuticals, Inc. - Common Stock",SPPI,3.17,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),,,
2976,"Spero Therapeutics, Inc. - Common Stock",SPRO,12.66,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),,,
2977,"Support.com, Inc. - Common Stock",SPRT,1.25,Technology,Software,Software Publishers(511210),,,
2978,"SPS Commerce, Inc. - Common Stock",SPSC,70.21,Technology,Software,Software Publishers(511210),,,
2979,"Sprout Social, Inc - Class A Common Stock",SPT,28.84,Technology,Software,Software Publishers(511210),,,
2980,SpartanNash Company - Common Stock,SPTN,20.99,Consumer Defensive,Retail - Defensive,General Line Grocery Merchant Wholesalers(424410),,,
2981,"Sportsman's Warehouse Holdings, Inc. - Common Stock",SPWH,13.03,Consumer Cyclical,Travel & Leisure,Sporting Goods Stores(451110),,,
2982,SunPower Corporation - Common Stock,SPWR,8.075,Technology,Semiconductors,Semiconductor and Related Device Manufacturing(334413),,,
2983,"Sequential Brands Group, Inc. - Common Stock",SQBG,0.4583,Consumer Cyclical,Manufacturing - Apparel & Accessories,Men's and Boys' Cut and Sew Clothing Manufacturing(315220),,,
2984,Legg Mason Small-Cap Quality Value ETF,SQLV,24.69,,,,,,
2985,ProShares UltraPro Short QQQ,SQQQ,8.24,,,,,,
2986,Stable Road Acquisition Corp. - Class A Common Stock,SRAC,9.80,Financial Services,Diversified Financial Services,Offices of Other Holding Companies(551112),,,
2987,Stable Road Acquisition Corp. - Unit,SRACU,9.90,Financial Services,Diversified Financial Services,Offices of Other Holding Companies(551112),,,
2988,Stable Road Acquisition Corp. - Warrant,SRACW,nan,nan,nan,nan,,,
2989,"SRAX, Inc. - Class A Common Stock",SRAX,2.03,Communication Services,Media - Diversified,Other Services Related to Advertising(541890),,,
2990,1st Source Corporation - Common Stock,SRCE,37.36,Financial Services,Banks,Commercial Banking(522110),,,
2991,"Stericycle, Inc. - Common Stock",SRCL,63.20,Industrials,Waste Management,Other Waste Collection(562119),,,
2992,"Surmodics, Inc. - Common Stock",SRDX,44.74,Healthcare,Medical Diagnostics & Research,In-Vitro Diagnostic Substance Manufacturing(325413),,,
2993,Global X SuperDividend REIT ETF,SRET,8.88,,,,,,
2994,"ServiceSource International, Inc. - Common Stock",SREV,1.57,Technology,Software,Software Publishers(511210),,,
2995,"Sorrento Therapeutics, Inc. - Common Stock",SRNE,4.77,Healthcare,Biotechnology,Biological Product (except Diagnostic) Manufacturing(325414),,,
2996,"Sarepta Therapeutics, Inc. - Common Stock",SRPT,155.65,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),,,
2997,"Sierra Oncology, Inc. - Common Stock",SRRA,13.98,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),,,
2998,Scholar Rock Holding Corporation - Common Stock,SRRK,17.05,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),,,
2999,"Sensus Healthcare, Inc. - Common Stock",SRTS,3.00,Healthcare,Medical Devices & Instruments,Surgical and Medical Instrument Manufacturing(339112),,,
3000,"Sensus Healthcare, Inc. - Warrant",SRTSW,nan,nan,nan,nan,,,
3001,South State Corporation - Common Stock,SSB,61.48,Financial Services,Banks,Commercial Banking(522110),,,
3002,Summit State Bank - Common Stock,SSBI,11.50,Financial Services,Banks,Commercial Banking(522110),,,
3003,"Strata Skin Sciences, Inc. - Common Stock",SSKN,1.235,Healthcare,Medical Devices & Instruments,Surgical and Medical Instrument Manufacturing(339112),,,
3004,"SS&C Technologies Holdings, Inc. - Common Stock",SSNC,59.755,Technology,Software,Software Publishers(511210),,,
3005,"SilverSun Technologies, Inc. - Common Stock",SSNT,2.1544,Technology,Software,Software Publishers(511210),,,
3006,E.W. Scripps Company (The) - Class A Common Stock,SSP,10.48,Communication Services,Media - Diversified,Television Broadcasting(515120),,,
3007,Silver Spike Acquisition Corp. - Class A Ordinary Shares,SSPK,10.00,Financial Services,Diversified Financial Services,Offices of Other Holding Companies(551112),,,
3008,Silver Spike Acquisition Corp. - Units,SSPKU,10.05,Financial Services,Diversified Financial Services,Offices of Other Holding Companies(551112),,,
3009,Silver Spike Acquisition Corp. - Warrants,SSPKW,nan,nan,nan,nan,,,
3010,SSR Mining Inc. - Common Stock,SSRM,18.67,Basic Materials,Metals & Mining,Gold Ore Mining(212221),,,
3011,Sutter Rock Capital Corp. - Common Stock,SSSS,6.50,Financial Services,Asset Management,Portfolio Management(523920),,,
3012,"ShotSpotter, Inc. - Common Stock",SSTI,25.66,Technology,Software,Software Publishers(511210),,,
3013,"Stratasys, Ltd. - Common Stock",SSYS,18.75,Technology,Hardware,,,,
3014,STAAR Surgical Company - Common Stock,STAA,41.97,Healthcare,Medical Devices & Instruments,Ophthalmic Goods Manufacturing(339115),,,
3015,"Staffing 360 Solutions, Inc. - Common Stock",STAF,1.01,Industrials,Business Services,Employment Placement Agencies(561311),,,
3016,"Extended Stay America, Inc. - Paired Shares",STAY,12.00,Consumer Cyclical,Travel & Leisure,Hotels (except Casino Hotels) and Motels(721110),,,
3017,"S&T Bancorp, Inc. - Common Stock",STBA,25.39,Financial Services,Banks,Commercial Banking(522110),,,
3018,"Steel Connect, Inc. - Common Stock",STCN,0.7217,Industrials,Transportation,Other Warehousing and Storage(493190),,,
3019,State Auto Financial Corporation - Common Stock,STFC,20.79,Financial Services,Insurance,Direct Property and Casualty Insurance Carriers(524126),,,
3020,"Neuronetics, Inc. - Common Stock",STIM,2.31,Healthcare,Medical Diagnostics & Research,Medical Laboratories(621511),,,
3021,"SunOpta, Inc. - Common Stock",STKL,4.95,Consumer Defensive,Consumer Packaged Goods,Breakfast Cereal Manufacturing(311230),,,
3022,"The ONE Group Hospitality, Inc. - Common Stock",STKS,2.47,Consumer Cyclical,Restaurants,Full-Service Restaurants(722511),,,
3023,"Steel Dynamics, Inc. - Common Stock",STLD,29.34,Basic Materials,Steel,Iron and Steel Mills and Ferro-Alloy Manufacturing(331110),,,
3024,"Stemline Therapeutics, Inc. - Common Stock",STML,11.83,Healthcare,Biotechnology,Biological Product (except Diagnostic) Manufacturing(325414),,,
3025,Stamps.com Inc. - Common Stock,STMP,187.51,Technology,Software,Custom Computer Programming Services(541511),,,
3026,Standard AVB Financial Corp. - Common Stock,STND,25.10,Financial Services,Banks,Commercial Banking(522110),,,
